cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm
8205,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/03/17/21/3/bdc440e9-0b11-4a3b-bc0a-770a5dcf4b9d.jpg,https://www.coupang.com/vp/products/319484475?itemId=1021701408&vendorItemId=70432221751&q=%EA%B2%8C%EC%9E%84%EA%B8%B0&itemsCount=36&searchId=14deadaa40d644f0adb834e64e6925fb&rank=10&isAddedCart=,OKIO 레트로 가정용 게임기 620 GCO5,319484475,112,0,"35,000",쿠팡,집콕놀거리
8205,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/266560915800919-57745642-12df-4ace-b6ab-9a3c52f0d990.jpg,https://www.coupang.com/vp/products/68467510?itemId=228530166&vendorItemId=3558317760&q=diy&itemsCount=36&searchId=538c27500c55483eb8e2b64e7dbdf6c6&rank=27&isAddedCart=,아트조이 DIY 명화 그리기 세트 40 x 50 cm,68467510,"15,550",0,"9,500",쿠팡,집콕놀거리
8301,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/03/20/16/3/597da6ed-7aa0-431e-a200-91c05de09416.jpg,https://www.coupang.com/vp/products/1418095845?itemId=2455431733&vendorItemId=70448992227&q=%ED%8C%8C%ED%8B%B0%EC%9E%A5%EC%8B%9D&itemsCount=36&searchId=836a193c11da4861834cbd5961d1b5aa&rank=7&isAddedCart=,파티해 생일파티 장식세트,1418095845,481,0,"16,340",쿠팡,파티용필수장식
8301,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/03/20/16/3/078559d2-400e-4560-84e0-3ed35a09c061.jpg,https://www.coupang.com/vp/products/1418095845?itemId=2455431734&vendorItemId=70448992251&q=%ED%99%88%ED%8C%8C%ED%8B%B0+%EC%84%B8%ED%8A%B8&itemsCount=36&searchId=86da856b5e0646b1838a9571143cb38f&rank=1&isAddedCart=,파티해 생일파티 장식세트,1418095845,481,0,"16,340",쿠팡,파티용필수장식
8301,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/23/9/5/d0591f73-d783-40f0-a61a-a525b3144a8d.jpg,https://www.coupang.com/vp/products/1504482316?itemId=2583045875&vendorItemId=70575271785&q=%ED%8C%8C%ED%8B%B0%EC%86%8C%ED%92%88&itemsCount=36&searchId=f8e7cc99642d4330b50e19bb13b1a9f1&rank=11&isAddedCart=,케익 모자 + 생일 머핀 안경 세트,1504482316,373,0,"9,500",쿠팡,파티용필수장식
8301,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/07/29/10/6/b4ffa88a-56e4-422b-b819-0a728ae2538b.jpg,https://www.coupang.com/vp/products/269190105?itemId=845417904&vendorItemId=5150166690&q=%ED%8C%8C%ED%8B%B0%EC%86%8C%ED%92%88&itemsCount=36&searchId=f8e7cc99642d4330b50e19bb13b1a9f1&rank=28&isAddedCart=,파티쇼 큐빅 티아라 왕관 중 + 대 세트 B타입,269190105,90,0,"8,000",쿠팡,파티용필수장식
8301,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0b27/de2955e98d8c16328dd258f81fdc79fc2db80b452d2433dff7860ef738c4.jpg,https://www.coupang.com/vp/products/5448916579?itemId=8309477240&vendorItemId=75597364730&isAddedCart=,인싸템 파티쇼 왕관 머리띠 3개 세트 머리띠 스프링 해피벌스데이 생일 생일머리띠 인싸머리띠 틱토커 생일장식 레이아웃,5448916579,1,0,"12,800",쿠팡,파티용필수장식
8301,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/06/05/17/5/4c1a059d-3413-41e1-b55b-123601c3a831.jpg,https://www.coupang.com/vp/products/234463943?itemId=744622519&vendorItemId=74546837540&isAddedCart=,파티쇼 파티장식은박수술커튼 4p,234463943,"1,172",0,"3,600",쿠팡,파티용필수장식
8302,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12e0/291b0f7de832989b6e0b642d6fbfcbc4718799c575bdb49e1d8ad5f14682.jpg,https://www.coupang.com/vp/products/69041356?itemId=828158482&vendorItemId=72043728046&q=%ED%8C%8C%ED%8B%B0+%EC%96%91%EC%B4%88&itemsCount=36&searchId=9984418e22aa4aaea76b680210332834&rank=6&isAddedCart=,생일초 멜로디 회전캔들 자동개화 연꽃초 1개,69041356,600,0,"2,200",쿠팡,턴업조명
8302,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2563830858058-3d236a5d-ed01-48e7-a986-d4d76501d5d3.jpg,https://www.coupang.com/vp/products/73759806?itemId=245211141&vendorItemId=3603068418&q=%ED%8C%8C%ED%8B%B0+%EC%96%91%EC%B4%88&itemsCount=36&searchId=9984418e22aa4aaea76b680210332834&rank=1&isAddedCart=,파티복닷컴 LED 티라이트 오렌지,73759806,311,0,"9,700",쿠팡,턴업조명
8302,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/648975908580165-a9e87c57-32e1-40f8-ac08-4d44d79d5673.jpg,https://www.coupang.com/vp/products/69127819?itemId=231242883&vendorItemId=3564554337&pickType=COU_PICK&q=%ED%8C%8C%ED%8B%B0+%EC%A1%B0%EB%AA%85&itemsCount=36&searchId=45f40577452f4156b0f226072921692f&rank=2&isAddedCart=,디온리원 LED 미러볼,69127819,914,0,"17,900",쿠팡,턴업조명
8302,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/145728035923499-b303b8f2-c869-45cc-b1c6-6a46a8c49baf.jpg,https://www.coupang.com/vp/products/241296129?itemId=767232569&vendorItemId=4936298126&q=%ED%8C%8C%ED%8B%B0+%EC%A1%B0%EB%AA%85&itemsCount=36&searchId=45f40577452f4156b0f226072921692f&rank=1&isAddedCart=,데이홈 리모컨 방수형 건전지 앵두전구 줄조명 50구,241296129,"2,913",0,"13,950",쿠팡,턴업조명
8302,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/08/04/16/5/c2542d92-fac5-4380-b6fd-aa4873c4b3b7.jpg,https://www.coupang.com/vp/products/29858320?itemId=114130369&vendorItemId=3226328364&q=%ED%8C%8C%ED%8B%B0+%EC%A1%B0%EB%AA%85&itemsCount=36&searchId=45f40577452f4156b0f226072921692f&rank=3&isAddedCart=,엠파이어 휴대용 미러볼 JR210,29858320,"1,828",0,"8,990",쿠팡,턴업조명
8301,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8e50/472cd622f5e1761cbe59a61897d4160705102e72869a9a17bd1345be4df2.jpg,https://www.coupang.com/vp/products/26792219?itemId=103664866&vendorItemId=3174577777&q=%EC%83%9D%EC%9D%BC%EC%BC%80%EC%9D%B4%ED%81%AC%ED%86%A0%ED%8D%BC&itemsCount=36&searchId=3617e5b11f294e29a1d099b705c350a0&rank=2&isAddedCart=,달님토퍼 [문구완전자유] 케이크토퍼 파티용품,26792219,"1,125",0,"6,900",쿠팡,파티용필수장식
8302,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/736d/f85f730ed8faaab5a9d08d0974f649588bf130fe99e6c506144e114843c2.jpg,https://www.coupang.com/vp/products/4394194992?itemId=5210883561&vendorItemId=72520012814&q=%ED%8C%8C%ED%8B%B0%EC%B4%88&itemsCount=36&searchId=5acdd90809fd4e189c4beb4a2a93f90a&rank=1&isAddedCart=,이큐컴퍼니 색깔초 레인보우불꽃초(12pcs) 축하파티초 생일초,4394194992,55,0,"3,250",쿠팡,턴업조명
