cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,check
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/384/B003848738.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3848738&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_3,산리오 캐릭터 피규어 핸드폰 거치대,3848738,6,0,"12,000",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/349/B003497072-1.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3497072&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_9,픽스엔케이스 핸드폰 태블릿 아이폰 거치대 탁상용 FXA26,3497072,4,0,"4,200",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/360/B003605576.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3605576&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_23,침대 핸드폰 거치대 만능 자바라 목걸이 거치대 스탠드 ST4017,3605576,0,0,"16,300",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/289/B002890730.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2890730&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_26,OMT 스틸 휴대용 접이식 태블릿 거치대 소형/대형 2type_(1529789),2890730,6,0,"4,500",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/372/B003724630.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3724630&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_25,접이식 멀티 핸드폰 스탠드 태블릿 스마트 거치대,3724630,1,0,"11,800",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/354/B003547554.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3547554&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_40,핸드폰 수직 수평 촬영 거치대 스탠드 항공샷 만능샷 ST3525,3547554,11,0,"20,000",10x10,실용성갑거치대,성공
8203,http://thumbnail.10x10.co.kr/webimage/image/basic600/339/B003399213.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3399213&disp=102104105101&pRtr=%ED%95%B8%EB%93%9C%ED%8F%B0+%EA%B1%B0%EC%B9%98%EB%8C%80&rc=rpos_1_41,자바라스마트폰거치대,3399213,18,0,"3,920",10x10,실용성갑거치대,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/308/B003089308.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3089308&disp=104113108&pRtr=%ED%8C%8C%ED%8B%B0%EC%9E%A5%EC%8B%9D&rc=rpos_1_6,샹들리에 생일케익초 촛대&캔들 세트 [메탈실버]_(12089896),3089308,0,0,"2,000",10x10,파티용필수장식,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/383/B003834566.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3834566&disp=104113108&pRtr=%ED%8C%8C%ED%8B%B0%EC%9E%A5%EC%8B%9D&rc=rpos_1_31,생일 파티 은박 커튼 9color [포토존 홈파티 홀로그램 반짝이 수술],3834566,1,0,"4,500",10x10,파티용필수장식,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/360/B003604187.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3604187&disp=104113114&pRtr=%ED%8C%8C%ED%8B%B0%EC%9E%A5%EC%8B%9D&rc=rpos_1_34,Bailey Cake Band 베일리케이크머리띠,3604187,6,0,"4,000",10x10,파티용필수장식,성공
