cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,has_stock
105,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160568789570762102.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/575054/selling?affect_type=ProductCategoryIndex&affect_id=,모듈 협탁 사이드테이블 수납장 (4423),575054,232,4.4,"87,400",오늘의집,협탁/사이드테이블,True
20101,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589355564_100301_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/305023/selling?affect_type=ProductCategoryIndex&affect_id=,[주말특가] 체스터 레더 룩 2인 소파,305023,76,4.5,"150,000",오늘의집,일반소파,True
20101,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161035310061227454.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/52579/selling?affect_type=ProductCategoryIndex&affect_id=,루비 2인 소파 패브릭 8colors,52579,"3,294",4.7,"83,900",오늘의집,일반소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157319902926706610.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/200353/selling?affect_type=ProductCategoryIndex&affect_id=,코모드 리클라이너 1인용소파+발받침 3colors,200353,158,4.6,"691,000",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161941127676086078.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/307435/selling?affect_type=ProductCategoryIndex&affect_id=,올레스트 1인 각도조절 리클라이너 소파 / 안락의자 (스툴포함),307435,355,4.6,"99,000",오늘의집,리클라이너소파,True
105,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159730510881306514.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/244188/selling?affect_type=ProductCategoryIndex&affect_id=,원목 사이드테이블 협탁 (강화유리선반),244188,"7,175",4.7,"15,900",오늘의집,협탁/사이드테이블,True
20101,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159834077410020432.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/365562/selling?affect_type=ProductCategoryIndex&affect_id=,조안 아쿠아텍스 생활방수 2인용 패브릭소파 3colors,365562,"1,785",4.8,"99,000",오늘의집,일반소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158616118149469156.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/270513/selling?affect_type=ProductCategoryIndex&affect_id=,1인용 게이밍 리클라이너소파,270513,22,4.3,"172,000",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157717586226979335.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/223266/selling?affect_type=ProductCategoryIndex&affect_id=,니스 리클라이너 1인용 소파 3color,223266,58,4.4,"399,000",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1544677901_100196_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/80096/selling?affect_type=ProductCategoryIndex&affect_id=,하이코락 1인용 리클라이너소파(커버증정),80096,53,4.5,"126,000",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158381829044729237.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/254215/selling?affect_type=ProductCategoryIndex&affect_id=,스르륵 인생템 리클라이너 패브릭 소파(스툴포함),254215,13,4.8,"199,000",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161769355639662091.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/78421/selling?affect_type=ProductCategoryIndex&affect_id=,접이식 캠핑 리클라이너 의자,78421,288,4.6,"39,900",오늘의집,리클라이너소파,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161837523454587595.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/478561/selling?affect_type=ProductCategoryIndex&affect_id=,[7%쿠폰] 휴 스테이 회전팔걸이형 리클라이너 (2종/택1),478561,18,4.8,"99,000",오늘의집,리클라이너소파,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1561105403576_wW7.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/138320/selling?affect_type=ProductCategoryIndex&affect_id=, 호텔소파원단 패브릭 소파베드 3colors (쿠션증정),138320,"4,590",4.5,"71,000",오늘의집,소파베드,True
20102,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156290327753443540.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/149317/selling?affect_type=ProductCategoryIndex&affect_id=,[7%쿠폰] 휴 팔걸이형 좌식 리클라이너 (2종/택1),149317,29,4.7,"129,900",오늘의집,리클라이너소파,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161664660724150813.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/48328/selling?affect_type=ProductCategoryIndex&affect_id=,카페 방수패브릭 접이식 소파베드 4colors,48328,"9,913",4.6,"93,000",오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156775347699888177.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/175841/selling?affect_type=ProductCategoryIndex&affect_id=,콤마 패브릭 접이식 소파베드 2colors,175841,4,5.0,,오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160505904776850227.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/32427/selling?affect_type=ProductCategoryIndex&affect_id=,메리트 좌식 소파베드 3colors,32427,"1,621",4.6,"78,000",오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158098066414084939.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/387745/selling?affect_type=ProductCategoryIndex&affect_id=, 호텔방수원단 접이식 NIS 2인 소파베드 3colors,387745,455,4.6,"139,000",오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1478244669_100279_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/16779/selling?affect_type=ProductCategoryIndex&affect_id=,알렉스 505 2인 소파베드 3colors,16779,524,4.5,"139,600",오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159315791739102021.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/387027/selling?affect_type=ProductCategoryIndex&affect_id=,[단독특가] 레스트 좌식 접이식 소파베드 3colors (쿠션증정),387027,144,4.7,"99,900",오늘의집,소파베드,True
20103,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157648534041153643.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/38166/selling?affect_type=ProductCategoryIndex&affect_id=,데이앤나잇 2인 쇼파베드 3colors,38166,"1,514",4.5,"73,900",오늘의집,소파베드,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157190424825473754.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/193287/selling?affect_type=ProductCategoryIndex&affect_id=,초대형 SR803 빈백소파 6colors(발빈백포함),193287,602,4.7,"136,000",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159678320813648435.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/111084/selling?affect_type=ProductCategoryIndex&affect_id=,빈백 607C 그랜드 소파 12colors,111084,"2,048",4.6,"179,900",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159678322023816552.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/205184/selling?affect_type=ProductCategoryIndex&affect_id=,빈백 701K 그랜드 소파 8colors,205184,377,4.6,"150,900",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161654925252391832.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/665671/selling?affect_type=ProductCategoryIndex&affect_id=,요기보 맥스 / Yogibo Max (대표 소파),665671,21,4.9,"389,000",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1506499267845_ZsCKwo.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/15737/selling?affect_type=StoreSearchResult&affect_id=2,접이식 릴렉스체어/안락의자 3colors,15737,"5,239",4.6,"59,800",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1558893402493_3bANxUsAU.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/127674/selling?affect_type=StoreSearchResult&affect_id=5,자작나무숲 흔들의자 락킹체어 3colors,127674,232,4.6,"75,000",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157319539260180993.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/14344/selling?affect_type=StoreSearchResult&affect_id=7,SNUG 접이식안락의자 너도밤나무 3colors,14344,565,4.6,"79,000",오늘의집,안락의자/빈백,True
20104,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448075191_MjuHu.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/153775/selling?affect_type=StoreSearchResult&affect_id=10,PELLO 암체어 안락의자,153775,454,4.7,"47,900",오늘의집,안락의자/빈백,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157492772791670014.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/209749/selling?affect_type=StoreSearchResult&affect_id=1,키드니빈즈 대형 LPM 접이식 좌식테이블 3colors 2size (보호캡증정),209749,"24,155",4.7,"20,500",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160629171992481415.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/338734/selling?affect_type=StoreSearchResult&affect_id=5,까사 원목 접이식 테이블 8종,338734,"2,656",4.8,"42,900",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158392373966106803.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/181457/selling?affect_type=StoreSearchResult&affect_id=12,라운드 접이식 테이블(보호캡증정) 3colors/2size,181457,"6,854",4.8,"25,900",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157233317070597151.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/69047/selling?affect_type=StoreSearchResult&affect_id=6,오키 다용도 접이식 보조테이블 3colors,69047,"3,395",4.6,"36,900",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1509078344199_MEV4B44.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/35529/selling?affect_type=StoreSearchResult&affect_id=9,윙 멤브레인 접이식 테이블 3colors,35529,429,4.5,"106,900",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159589285998822773.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/387738/selling?affect_type=StoreSearchResult&affect_id=30, 순수원목 D테이블 접이식 거실테이블 2colors,387738,"4,764",4.6,"37,900",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160438112489110072.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/354995/selling?affect_type=StoreSearchResult&affect_id=20,홈카페 디자인 접이식 테이블 2size 5colors(리뷰이벤트),354995,"3,343",4.7,"22,500",오늘의집,밥상/테이블,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160586217786199083.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/579400/selling?affect_type=StoreSearchResult&affect_id=29,접이식 액자테이블 노란튤립 3size,579400,"2,186",4.9,"17,900",오늘의집,밥상/테이블,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159072861516937787.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/343687/selling?affect_type=StoreSearchResult&affect_id=6,원목 원형스툴,343687,"3,957",4.8,"16,900",오늘의집,스툴,True
202,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159349092591045343.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/387732/selling?affect_type=StoreSearchResult&affect_id=7, 순수원목 B테이블라지 접이식 거실테이블 2colors,387732,"6,432",4.6,"40,900",오늘의집,밥상/테이블,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1551943172515_M4MUkoe5.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/101850/selling?affect_type=StoreSearchResult&affect_id=12,하모 스툴 SH2879,101850,400,4.6,"82,000",오늘의집,스툴,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158796965770215972.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/161755/selling?affect_type=StoreSearchResult&affect_id=8,마인 원목스툴 의자 아카시아나무/고무나무 감성 보조의자,161755,"2,529",4.8,"32,900",오늘의집,스툴,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159244144067277814.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/119701/selling?affect_type=StoreSearchResult&affect_id=20,원목 라탄스툴 2colors,119701,402,4.5,"59,000",오늘의집,스툴,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159374620893216727.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/395934/selling?affect_type=StoreSearchResult&affect_id=19,ANZA  스툴,395934,181,4.6,"59,000",오늘의집,스툴,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156213954151197963.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/144492/selling?affect_type=StoreSearchResult&affect_id=24,고스트 스툴 4colors,144492,578,4.7,"31,000",오늘의집,스툴,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/deals/162147675561163870.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/832650/selling?affect_type=StoreSearchResult&affect_id=5,[해외] 카페디자인 볼드스툴/체어 비비드컬러,832650,26,4.6,"77,900",오늘의집,스툴,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159729033729568772.jpeg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/349072/selling?affect_type=ProductCategoryIndex&affect_id=,모리 3단 1200 와이드 서랍장 시리즈 3colors,349072,"1,047",4.6,"98,000",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156878661601318167.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/164933/selling?affect_type=ProductCategoryIndex&affect_id=,로라 라탄 서랍장 2colors,164933,243,4.5,"379,900",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159358403895501020.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/392263/selling?affect_type=ProductCategoryIndex&affect_id=,재크플러스 철제 5단 서랍장 (3종/택1),392263,690,4.7,"35,400",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159652669522606070.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/437105/selling?affect_type=ProductCategoryIndex&affect_id=,비쥬 3단 와이드 서랍장,437105,214,4.6,"189,000",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads%2Fproductions%2F1490754893_100096_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/25616/selling?affect_type=StoreSearchResult&affect_id=1,[쿠폰할인] 스카겐 6칸 와이드 서랍장,25616,376,4.5,"338,000",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158951619952458653.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/307674/selling?affect_type=StoreSearchResult&affect_id=1,FILMON 수납장 4문 9380 3colors,307674,"1,382",4.6,"179,000",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1553822571_100015_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/109200/selling?affect_type=StoreSearchResult&affect_id=1,하노버 800 5단 서랍장,109200,138,4.4,"145,900",오늘의집,서랍장,True
301,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589869900_100574_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/313652/selling?affect_type=StoreSearchResult&affect_id=2,모던플러스 우드상판 5단,313652,"2,111",4.5,"53,500",오늘의집,서랍장,True
203,https://image.ohou.se/i/bucketplace-v2-development/uploads/deals/159434213880201848.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/401147/selling?affect_type=StoreSearchResult&affect_id=9,내추럴 원목 DIY 고무나무 스툴/홈바의자 모음전,401147,"4,793",4.7,"14,900",오늘의집,스툴,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158977960141616605.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/310470/selling?affect_type=ProductCategoryIndex&affect_id=,원터치폴딩 5단 철제 수납선반 2colors,310470,"3,108",4.5,"64,900",오늘의집,선반,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159056282398456906.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/337434/selling?affect_type=ProductCategoryIndex&affect_id=,조립식 진열장 선반 3단 4colors ,337434,"2,899",4.7,"32,900",오늘의집,선반,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158977549627948364.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/310090/selling?affect_type=ProductCategoryIndex&affect_id=,DUGLAS 선반  3단 아카시아,310090,"2,713",4.6,"33,800",오늘의집,선반,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160974457552476991.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/260118/selling?affect_type=StoreSearchResult&affect_id=5,[주말특가] RZ9457 데이아 광파오븐 렌지대 수납장 (완전수납) DVX,260118,328,4.5,"166,000",오늘의집,렌지대,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160500019143782738.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/545843/selling?affect_type=ProductCategoryIndex&affect_id=,인테리어 원목 라운드 선반 2size,545843,563,4.8,"35,900",오늘의집,선반,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160396393360731973.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/354580/selling?affect_type=StoreSearchResult&affect_id=106,뉴송 원목 주방 선반장 렌지대 3단,354580,677,4.5,"34,500",오늘의집,렌지대,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161250760113422087.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/470184/selling?affect_type=StoreSearchResult&affect_id=4,올인원 800 수납 렌지대 주방 멀티 수납장,470184,715,4.2,"59,900",오늘의집,렌지대,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159780676312601992.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/452626/selling?affect_type=ProductCategoryIndex&affect_id=,앵글 세탁기 수납선반 3단,452626,414,4.6,"63,900",오늘의집,선반,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159340534597221472.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/388334/selling?affect_type=StoreSearchResult&affect_id=3,국내생산 튼튼한 조립식 4단 전자렌지대 수납장,388334,"2,303",4.7,"46,500",오늘의집,렌지대,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/deals/159712669478833806.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/442758/selling?affect_type=StoreSearchResult&affect_id=1,무료배송 국내생산 조립식 렌지대/선반 (2단~5단),442758,"10,109",4.7,"16,500",오늘의집,렌지대,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1527233957703_wra2Gzk.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/48363/selling?affect_type=StoreSearchResult&affect_id=26,잭 스틸렌지대 3colors,48363,"1,629",4.7,"22,400",오늘의집,렌지대,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159373882531730112.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/395416/selling?affect_type=ProductCategoryIndex&affect_id=,경량랙 무볼트 조립식 철제 앵글선반 5단,395416,"1,783",4.7,"54,900",오늘의집,선반,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159097629308170716.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/345486/selling?affect_type=ProductCategoryIndex&affect_id=,빅 풀 슬라이딩 옷장 1200 행거형 (댐핑도어) 4colors,345486,"1,224",4.4,"199,900",오늘의집,옷장,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162078409824319025.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/536310/selling?affect_type=ProductCategoryIndex&affect_id=,모듈선반 툴랙001 GL_HALF 10colors,536310,685,4.5,"86,000",오늘의집,선반,True
302,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162078376959389214.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/520582/selling?affect_type=ProductCategoryIndex&affect_id=,모듈선반 툴랙004 9colors,520582,"1,072",4.6,"71,000",오늘의집,선반,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/deals/159410519554917180.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/400109/selling?affect_type=StoreSearchResult&affect_id=11,원목 렌지대 겸 주방수납장 4colors,400109,"8,129",4.6,"16,900",오늘의집,렌지대,True
303,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159900585132640310.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/468544/selling?affect_type=StoreSearchResult&affect_id=84,모나 선반 겸 렌지대,468544,41,4.7,"59,900",오늘의집,렌지대,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448069205_3g9vN.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/171667/selling?affect_type=ProductCategoryIndex&affect_id=,[5%쿠폰] 뷰티 갤러리 슬라이딩 싱글장 3size,171667,204,4.3,"399,000",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448080294_PnbfG.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/363639/selling?affect_type=ProductCategoryIndex&affect_id=,모던 빅 슬라이딩 옷장 120cm 행거/선반형 4color,363639,696,4.5,"199,000",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158703364607954200.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/280368/selling?affect_type=ProductCategoryIndex&affect_id=,[7%쿠폰] 샘베딩 베이직 옷장 80x194cm (행거형/서랍형/선반형/수납형),280368,184,4.7,"169,000",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159039185748983841.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/321831/selling?affect_type=ProductCategoryIndex&affect_id=,빅 풀 슬라이딩 옷장 1200 행거 서랍형 (댐핑도어) 4colors,321831,354,4.2,"267,900",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589517267_112602_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/307743/selling?affect_type=ProductCategoryIndex&affect_id=,HEIN 옷장 3문 90195 3colors,307743,240,4.3,"298,600",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160704304788711240.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/346955/selling?affect_type=ProductCategoryIndex&affect_id=,이안 빅 슬라이딩 옷장 1200 (행거형/선반형) 3colors,346955,489,4.3,"209,000",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448049303_847fP.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/363909/selling?affect_type=ProductCategoryIndex&affect_id=,갤러리 80cm 서랍도어형 옷장 4color,363909,391,4.6,"119,900",오늘의집,옷장,True
30401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159039194084726881.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/322900/selling?affect_type=ProductCategoryIndex&affect_id=,빅 풀 슬라이딩 옷장 1200 선반 서랍형 (댐핑도어) 4colors,322900,125,4.4,"279,900",오늘의집,옷장,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589436429_106949_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/306333/selling?affect_type=ProductCategoryIndex&affect_id=,왕자 네오스페이스 (베이직2단),306333,"4,546",4.7,"36,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158986921606595523.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/313591/selling?affect_type=ProductCategoryIndex&affect_id=,프라임 와이드 수납 행거,313591,"2,401",4.5,"74,000",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158918224688268235.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/301073/selling?affect_type=ProductCategoryIndex&affect_id=,무볼트 드레스룸 조립식 멀티행거,301073,"3,409",4.7,"38,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160931889600791157.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/313666/selling?affect_type=ProductCategoryIndex&affect_id=,모던 스타일 수납 선반 행거 PI-B3 2colors,313666,"1,218",4.6,"64,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157352503415512570.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/517819/selling?affect_type=ProductCategoryIndex&affect_id=,멀티 드레스룸 행거 1+1 set [홈쇼핑 행거],517819,78,4.7,"80,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159072943451451896.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/343807/selling?affect_type=ProductCategoryIndex&affect_id=,미엘레 1단 스탠드 행거 4colors,343807,"6,394",4.6,"15,500",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589436423_106950_1.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/306330/selling?affect_type=ProductCategoryIndex&affect_id=,왕자 네오스페이스 (베이직4단),306330,"2,362",4.7,"46,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1527212510152_Lnt4KKB.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/48309/selling?affect_type=ProductCategoryIndex&affect_id=,스노우트롤리 멀티 트롤리행거,48309,754,4.5,"47,900",오늘의집,행거,True
30402,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159528799398020759.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/387758/selling?affect_type=ProductCategoryIndex&affect_id=, 순수원목 F행거 (특대형) 3colors,387758,"2,367",4.5,"64,900",오늘의집,행거,True
401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161181905313395425.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/164050/selling?affect_type=ProductCategoryIndex&affect_id=,원목책상/테이블 (1200/1500/1800),164050,831,4.6,"102,000",오늘의집,책상,True
401,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157242782195255523.jpg?gif=1&w=480&h=480&c=c,https://ohou.se/productions/170039/selling?affect_type=ProductCategoryIndex&affect_id=,콰트로 에어 데스크 11size 5colors (800~2000mm),170039,"2,735",4.7,"141,000",오늘의집,책상,True
