,Unnamed: 0,Unnamed: 0.1,cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,cate_nm,seller_id,has_stock
25,25,25,10104,http://gdimg.gmarket.co.kr/2012224007/still/600?ver=1611125739,http://item.gmarket.co.kr/Item?goodscode=2012224007,리타하우스 매트리스 4단 저상형 슈퍼싱글 SS 깔판 ,2012224007,20,0,"44,900",깔판,12,1
26,26,26,10104,http://gdimg.gmarket.co.kr/1705706652/still/600?ver=1573914856,http://item.gmarket.co.kr/Item?goodscode=1705706652,매트리스 받침대 2장 깔판 침대 프레임 저상형 매트 ,1705706652,28,0,"16,900",깔판,12,1
27,27,27,10201,http://gdimg.gmarket.co.kr/1761020754/still/600?ver=1610688807,http://item.gmarket.co.kr/Item?goodscode=1761020754,호텔매트리스 퀸사이즈(Q) ,1761020754,525,0,"259,000",매트리스,12,1
28,28,28,10201,http://gdimg.gmarket.co.kr/338411607/still/600?ver=1610636717,http://item.gmarket.co.kr/Item?goodscode=338411607,전국 빠른배송 양면 침대매트리스 파워본넬 싱글 ,338411607,"1,907",0,"58,760",매트리스,12,1
29,29,29,10201,http://gdimg.gmarket.co.kr/1487152517/still/600?ver=1607782114,http://item.gmarket.co.kr/Item?goodscode=1487152517,호텔용 침대매트리스 민트 싱글 슈퍼싱글 ,1487152517,69,0,"238,920",매트리스,12,1
30,30,30,10201,http://gdimg.gmarket.co.kr/637180756/still/600?ver=1617178984,http://item.gmarket.co.kr/Item?goodscode=637180756,단면매트리스 CL라텍스 기본내장 싱글 발통 19.5cm ,637180756,"1,667",0,"61,730",매트리스,12,1
31,31,31,10201,http://gdimg.gmarket.co.kr/628129044/still/600?ver=1617264292,http://item.gmarket.co.kr/Item?goodscode=628129044,양면 매트리스 디럭스 본넬 싱글 ,628129044,322,0,"52,900",매트리스,12,1
32,32,32,10201,http://gdimg.gmarket.co.kr/934687532/still/600?ver=1536727055,http://item.gmarket.co.kr/Item?goodscode=934687532,숙면프로젝트 채움 매트리스 사이즈별 특집전 ,934687532,295,0,"107,200",매트리스,12,1
33,33,33,10201,http://gdimg.gmarket.co.kr/1459913082/still/600?ver=1615163863,http://item.gmarket.co.kr/Item?goodscode=1459913082,슬립온 9존 독립스프링 롤매트리스SS(일반형) 택배발송 ,1459913082,133,0,"173,020",매트리스,12,1
34,34,34,10202,http://gdimg.gmarket.co.kr/1139203024/still/600?ver=1623907025,http://item.gmarket.co.kr/Item?goodscode=1139203024,쿨링 인견 토퍼 1+1 (슈퍼싱글/퀸/킹) ,1139203024,"2,629",0,"39,900",토퍼,12,1
35,35,35,10202,http://gdimg.gmarket.co.kr/631165011/still/600?ver=1623113363,http://item.gmarket.co.kr/Item?goodscode=631165011,부드럽고 포근한 밀림방지 누빔 침대패드 토퍼 요매트 ,631165011,"2,162",0,"13,900",토퍼,12,1
36,36,36,10202,http://gdimg.gmarket.co.kr/367503849/still/600?ver=1616986964,http://item.gmarket.co.kr/Item?goodscode=367503849,도툼한 누빔 요커버+정품정량 허브요솜세트/요매트 ,367503849,"2,112",0,"30,900",토퍼,12,1
37,37,37,10202,http://gdimg.gmarket.co.kr/1977335264/still/600?ver=1608209134,http://item.gmarket.co.kr/Item?goodscode=1977335264,무중력 마약매트리스 침대 1단 토퍼 슈퍼싱글 ,1977335264,289,0,"66,800",토퍼,12,1
38,38,38,10202,http://gdimg.gmarket.co.kr/1483649326/still/600?ver=1616053708,http://item.gmarket.co.kr/Item?goodscode=1483649326,자몬스 프리미엄 토퍼매트리스(빅스마일 역대 파격가) ,1483649326,717,0,"89,000",토퍼,12,1
39,39,39,10202,http://gdimg.gmarket.co.kr/1142846528/still/600?ver=1620693715,http://item.gmarket.co.kr/Item?goodscode=1142846528,푹신푹신 사계절 소프트 통풍 토퍼 1+1 ,1142846528,"2,685",0,"39,900",토퍼,12,1
40,40,40,10202,http://gdimg.gmarket.co.kr/865953068/still/600?ver=1621833567,http://item.gmarket.co.kr/Item?goodscode=865953068,시원하고 폭신한 시어서커 리플 토퍼 ,865953068,"7,259",0,"29,900",토퍼,12,1
41,41,41,10202,http://gdimg.gmarket.co.kr/182890773/still/600?ver=1621490095,http://item.gmarket.co.kr/Item?goodscode=182890773,폭신한 세미마이크로 토퍼 ,182890773,"2,222",0,"29,900",토퍼,12,1
42,42,42,103,http://gdimg.gmarket.co.kr/2113012367/still/600?ver=1620892183,http://item.gmarket.co.kr/Item?goodscode=2113012367,원목 거울 세트 화장대 수납 미니 서랍 좌식 -앨리스 ,2113012367,4,0,"989,850",화장대,12,1
43,43,43,103,http://gdimg.gmarket.co.kr/1516348203/still/600?ver=1624942977,http://item.gmarket.co.kr/Item?goodscode=1516348203,버니 수납 화장대 수납력최고+내일배송 ,1516348203,66,0,"129,000",화장대,12,1
44,44,44,103,http://gdimg.gmarket.co.kr/268571661/still/600?ver=0,http://item.gmarket.co.kr/Item?goodscode=268571661,프라임 실속 화장대/콘솔/화장대/거울/미니화장대 ,268571661,154,0,"69,900",화장대,12,1
45,45,45,103,http://gdimg.gmarket.co.kr/1499924808/still/600?ver=1538635363,http://item.gmarket.co.kr/Item?goodscode=1499924808,방친구 아미 좌식화장대 ,1499924808,210,0,"39,800",화장대,12,1
46,46,46,103,http://gdimg.gmarket.co.kr/395551046/still/600?ver=0,http://item.gmarket.co.kr/Item?goodscode=395551046,원목도장_유로 오크 화이트 2도어 화장대 세트 ,395551046,25,0,"106,620",화장대,12,1
47,47,47,103,http://gdimg.gmarket.co.kr/966051000/still/600?ver=0,http://item.gmarket.co.kr/Item?goodscode=966051000,헤라 화이트 원목도장 3도어 화장대 세트(의자포함) ,966051000,238,0,"99,000",화장대,12,1
48,48,48,104,http://gdimg.gmarket.co.kr/1759551557/still/600?ver=1610525345,http://item.gmarket.co.kr/Item?goodscode=1759551557,아르셰 문걸이 전신거울 원룸 문에거는거울 문거울 ,1759551557,129,0,"29,800",거울,12,1
49,49,49,104,http://gdimg.gmarket.co.kr/874596459/still/600?ver=1622452469,http://item.gmarket.co.kr/Item?goodscode=874596459,리빙 베스트 New 스타일체크 벽걸이/전신거울_LIVWIZ ,874596459,703,0,"19,680",거울,12,1
50,50,50,104,http://gdimg.gmarket.co.kr/1681800581/still/600?ver=1612485203,http://item.gmarket.co.kr/Item?goodscode=1681800581,데코퍼니쳐 무료배송 전신경300 전신거울 4컬러 ,1681800581,807,0,"13,700",거울,12,1
51,51,51,104,http://gdimg.gmarket.co.kr/949039199/still/600?ver=1605855361,http://item.gmarket.co.kr/Item?goodscode=949039199,루이송 올리브 스탠드 전신거울 이동식 수납 거울 (中) ,949039199,248,0,"29,200",거울,12,1
52,52,52,104,http://gdimg.gmarket.co.kr/262333433/still/600?ver=1610963902,http://item.gmarket.co.kr/Item?goodscode=262333433,에칭300 전신거울 / 거치대가 있는 완제품 무료배송 ,262333433,"2,706",0,"19,410",거울,12,1
53,53,53,105,http://gdimg.gmarket.co.kr/1364252305/still/600?ver=1593058933,http://item.gmarket.co.kr/Item?goodscode=1364252305,이케아 정품 KNARREVIK 침대협탁 블랙 ,1364252305,180,0,"22,800",협탁/사이드테이블,12,1
54,54,54,105,http://gdimg.gmarket.co.kr/1526483777/still/600?ver=1624959957,http://item.gmarket.co.kr/Item?goodscode=1526483777,이케아 NESNA 네스나 협탁 ,1526483777,126,0,"22,000",협탁/사이드테이블,12,1
55,55,55,105,http://gdimg.gmarket.co.kr/1720281665/still/600?ver=1623898841,http://item.gmarket.co.kr/Item?goodscode=1720281665,거실 소파 사이드 간이 테이블 침대 보조 철제 협탁 ,1720281665,210,0,"42,570",협탁/사이드테이블,12,1
56,56,56,105,http://gdimg.gmarket.co.kr/110661746/still/600?ver=1522652320,http://item.gmarket.co.kr/Item?goodscode=110661746,공간 협탁/침대 협탁/서랍장 ,110661746,122,0,"32,050",협탁/사이드테이블,12,1
57,57,57,105,http://gdimg.gmarket.co.kr/1601107105/still/600?ver=1623821949,http://item.gmarket.co.kr/Item?goodscode=1601107105,OMT 이동식 거실 소파 침대 사이드 테이블 ONA-604 ,1601107105,500,0,"23,420",협탁/사이드테이블,12,1
58,58,58,105,http://gdimg.gmarket.co.kr/124369013/still/600?ver=1607767153,http://item.gmarket.co.kr/Item?goodscode=124369013,사이드테이블/침대 베드 쇼파 이동식 간이 노트북책상 ,124369013,28,0,"22,900",협탁/사이드테이블,12,1
59,59,59,105,http://gdimg.gmarket.co.kr/1527564358/still/600?ver=1606193434,http://item.gmarket.co.kr/Item?goodscode=1527564358,베드트레이 독서대 좌식테이블 노트북거치대 책상  G6 ,1527564358,598,0,"41,640",협탁/사이드테이블,12,1
60,60,60,105,http://gdimg.gmarket.co.kr/1494849699/still/600?ver=1622705274,http://item.gmarket.co.kr/Item?goodscode=1494849699,누워서 보는 독서대 침대 노트북 테이블 2단 독서대 ,1494849699,238,0,"22,900",협탁/사이드테이블,12,1
61,61,61,20101,http://gdimg.gmarket.co.kr/829357631/still/600?ver=1597163453,http://item.gmarket.co.kr/Item?goodscode=829357631,빈스 2인용소파 2인쇼파 원룸쇼파 거실쇼파 ,829357631,0,0,"215,400",일반소파,12,1
62,62,62,20101,http://gdimg.gmarket.co.kr/883540706/still/600?ver=1610944362,http://item.gmarket.co.kr/Item?goodscode=883540706,카누 원목소파 2인용 소파 (중복쿠폰5%) ,883540706,144,0,"169,000",일반소파,12,1
63,63,63,20101,http://gdimg.gmarket.co.kr/374907063/still/600?ver=1610958278,http://item.gmarket.co.kr/Item?goodscode=374907063,엔느 2인 패브릭룩방수가죽/방수기능/2인쇼파 ,374907063,115,0,"136,220",일반소파,12,1
64,64,64,20101,http://gdimg.gmarket.co.kr/1111467566/still/600?ver=1527217936,http://item.gmarket.co.kr/Item?goodscode=1111467566,블레스 가구 스텔라2인 좌식쇼파 ,1111467566,17,0,"199,000",일반소파,12,1
65,65,65,20101,http://gdimg.gmarket.co.kr/1274162447/still/600?ver=1599460465,http://item.gmarket.co.kr/Item?goodscode=1274162447,마티노가구 로즈마리 2인용 엔틱 쇼파 원목/가죽소파 ,1274162447,13,0,"166,600",일반소파,12,1
66,66,66,20101,http://gdimg.gmarket.co.kr/2081681941/still/600?ver=1617465950,http://item.gmarket.co.kr/Item?goodscode=2081681941,마켓비 ETAN 패브릭 2인소파 애쉬/베이지 당일발송 ,2081681941,0,0,"377,300",일반소파,12,1
67,67,67,20101,http://gdimg.gmarket.co.kr/1426139434/still/600?ver=1611214808,http://item.gmarket.co.kr/Item?goodscode=1426139434,하이쿠션 좌식의자 루나 1인용소파 좌식쇼파 안락의자 ,1426139434,173,0,"81,320",일반소파,12,1
68,68,68,20102,http://gdimg.gmarket.co.kr/1892440634/still/600?ver=1623394198,http://item.gmarket.co.kr/Item?goodscode=1892440634,리클라이너소파 인테리어 안락의자 패브릭쇼파 1인용 ,1892440634,20,0,"142,100",리클라이너소파,12,1
69,69,69,20102,http://gdimg.gmarket.co.kr/1611864118/still/600?ver=1620372560,http://item.gmarket.co.kr/Item?goodscode=1611864118,루카 좌식의자 등받이 1인쇼파 리클라이너 ,1611864118,142,0,"69,500",리클라이너소파,12,1
70,70,70,20102,http://gdimg.gmarket.co.kr/1510961917/still/600?ver=1540543295,http://item.gmarket.co.kr/Item?goodscode=1510961917,1인용 리클라이너 소파 수동 전동_회전 흔들 컵홀더 ,1510961917,218,0,"199,000",리클라이너소파,12,1
71,71,71,20102,http://gdimg.gmarket.co.kr/776316142/still/600?ver=1611223916,http://item.gmarket.co.kr/Item?goodscode=776316142,회전 좌식소파 에이스 1인용 리클라이너 안락의자 ,776316142,70,0,"141,100",리클라이너소파,12,1
72,72,72,20103,http://gdimg.gmarket.co.kr/1234055388/still/600?ver=1612166521,http://item.gmarket.co.kr/Item?goodscode=1234055388,리도 컵홀더 3인용 패브릭룩 방수가죽 소파베드 ,1234055388,531,0,"148,770",소파베드,12,1
73,73,73,20103,http://gdimg.gmarket.co.kr/2071071069/still/600?ver=1616992659,http://item.gmarket.co.kr/Item?goodscode=2071071069,라텍스 1인 좌식 쇼파 호텔패브릭 바닥 소파베드 ,2071071069,17,0,"35,200",소파베드,12,1
74,74,74,20103,http://gdimg.gmarket.co.kr/718633259/still/600?ver=1611221115,http://item.gmarket.co.kr/Item?goodscode=718633259,2in1 소파베드 초콜렛 2인용소파 좌식소파 1인용침대 ,718633259,77,0,"153,840",소파베드,12,1
75,75,75,20103,http://gdimg.gmarket.co.kr/1604101136/still/600?ver=1599123067,http://item.gmarket.co.kr/Item?goodscode=1604101136,1인용 안락의자 각도조절 등받이 좌식 의자 쇼파베드 ,1604101136,122,0,"88,900",소파베드,12,1
76,76,76,20103,http://gdimg.gmarket.co.kr/227492352/still/600?ver=1619142849,http://item.gmarket.co.kr/Item?goodscode=227492352,윈디쇼파베드/소파베드/좌식쇼파/1인용쇼파/쇼파/싱글 ,227492352,31,0,"67,400",소파베드,12,1
77,77,77,20103,http://gdimg.gmarket.co.kr/1219435609/still/600?ver=1535424594,http://item.gmarket.co.kr/Item?goodscode=1219435609,플랩 이동형 소파베드(1인용)/패브릭소파/쇼파/8단 ,1219435609,3,0,"169,000",소파베드,12,1
78,78,78,20103,http://gdimg.gmarket.co.kr/1486663928/still/600?ver=1542785102,http://item.gmarket.co.kr/Item?goodscode=1486663928,좌식 리클라이너 3종/쇼파/소파/쇼파베드/안락의자 ,1486663928,127,0,"67,430",소파베드,12,1
79,79,79,20104,http://gdimg.gmarket.co.kr/1197532616/still/600?ver=1623826495,http://item.gmarket.co.kr/Item?goodscode=1197532616,빈백쇼파 1인용쇼파 버터플라이 Butterfly 좌식쇼파 ,1197532616,17,0,"185,220",안락의자/빈백,12,1
80,80,80,20104,http://gdimg.gmarket.co.kr/1386065477/still/600?ver=1613548945,http://item.gmarket.co.kr/Item?goodscode=1386065477,빈백소파 1인용 빈백 싱글쇼파 스툴쿠션 빈백804 ,1386065477,11,0,"69,000",안락의자/빈백,12,1
81,81,81,20104,http://gdimg.gmarket.co.kr/517992277/still/600?ver=1623710382,http://item.gmarket.co.kr/Item?goodscode=517992277,접이식 안락의자 포레스트 1인용소파 간이침대 암체어 ,517992277,186,0,"117,580",안락의자/빈백,12,1
82,82,82,20104,http://gdimg.gmarket.co.kr/1814298274/still/600?ver=1590219313,http://item.gmarket.co.kr/Item?goodscode=1814298274,쫀득 말랑말랑 미니 땅콩 빈백 내몸에 착붙는 편안함 ,1814298274,33,0,"40,900",안락의자/빈백,12,1
83,83,83,20104,http://gdimg.gmarket.co.kr/242819909/still/600?ver=1610587157,http://item.gmarket.co.kr/Item?goodscode=242819909,공의자 빈백/빈백소파/공소파/1인용소파 ,242819909,40,0,"29,210",안락의자/빈백,12,1
84,84,84,20104,http://gdimg.gmarket.co.kr/983003043/still/600?ver=1611477099,http://item.gmarket.co.kr/Item?goodscode=983003043,슈퍼특가 인텍스 정품 에어소파/에어매트 INTEX ,983003043,202,0,"25,900",안락의자/빈백,12,1
85,85,85,20104,http://gdimg.gmarket.co.kr/1441671679/still/600?ver=1620367770,http://item.gmarket.co.kr/Item?goodscode=1441671679,앙즈1인용쇼파/1인쇼파/1인용소파/디자인의자/체어 ,1441671679,8,0,"169,000",안락의자/빈백,12,1
86,86,86,202,http://gdimg.gmarket.co.kr/662653133/still/600?ver=1623639035,http://item.gmarket.co.kr/Item?goodscode=662653133,액자테이블 600x400 철사다리 접이식 좌식 책상 밥상 ,662653133,"4,093",0,"19,900",밥상/테이블,12,1
87,87,87,202,http://gdimg.gmarket.co.kr/1299490069/still/600?ver=1527729386,http://item.gmarket.co.kr/Item?goodscode=1299490069,다용도상 좌식 LPM테이블 접이식 밥상 찻상 원형 750 ,1299490069,83,0,"30,800",밥상/테이블,12,1
88,88,88,202,http://gdimg.gmarket.co.kr/246908867/still/600?ver=1558943989,http://item.gmarket.co.kr/Item?goodscode=246908867,1인 밥상 노트북테이블 좌식 접이식 공부상 가로60CM ,246908867,89,0,"10,900",밥상/테이블,12,1
89,89,89,202,http://gdimg.gmarket.co.kr/1516914221/still/600?ver=1595902277,http://item.gmarket.co.kr/Item?goodscode=1516914221,메드퍼드 확장형 식탁/접이식/테이블/원목식탁  단품 ,1516914221,48,0,"139,000",밥상/테이블,12,1
90,90,90,203,http://gdimg.gmarket.co.kr/2004373946/still/600?ver=1615181884,http://item.gmarket.co.kr/Item?goodscode=2004373946,레더 벤치 수납의자 ,2004373946,102,0,"20,900",스툴,12,1
91,91,91,203,http://gdimg.gmarket.co.kr/1726041661/still/600?ver=1620746786,http://item.gmarket.co.kr/Item?goodscode=1726041661,(현대Hmall) 삼익가구 니모 원형 원목 수납 스툴 화장대 의자 ,1726041661,93,0,"20,000",스툴,12,1
92,92,92,301,http://gdimg.gmarket.co.kr/1584555024/still/600?ver=1553960165,http://item.gmarket.co.kr/Item?goodscode=1584555024,라임하우스 라탄 플라스틱 5단 서랍장 /고급형 3단 5단 ,1584555024,542,0,"44,290",서랍장,12,1
93,93,93,301,http://gdimg.gmarket.co.kr/779341583/still/600?ver=1623823170,http://item.gmarket.co.kr/Item?goodscode=779341583,샘베딩 스테디 서랍장 5단 800 ,779341583,266,0,"203,260",서랍장,12,1
94,94,94,301,http://gdimg.gmarket.co.kr/1776579237/still/600?ver=1623825445,http://item.gmarket.co.kr/Item?goodscode=1776579237,3단 투명 플라스틱서랍장 정리함 수납장 리빙박스 S303 ,1776579237,981,0,"21,900",서랍장,12,1
95,95,95,301,http://gdimg.gmarket.co.kr/1472711778/still/600?ver=1623822075,http://item.gmarket.co.kr/Item?goodscode=1472711778,모듈 3단 도어형 공간박스 수납장 MDB-3D ,1472711778,801,0,"24,900",서랍장,12,1
96,96,96,301,http://gdimg.gmarket.co.kr/1124924130/still/600?ver=1623822290,http://item.gmarket.co.kr/Item?goodscode=1124924130,아이리스 5단 플라스틱서랍장 HG-555 고급 레일서랍장 ,1124924130,445,0,"94,900",서랍장,12,1
97,97,97,301,http://gdimg.gmarket.co.kr/1737240807/still/600?ver=1619545680,http://item.gmarket.co.kr/Item?goodscode=1737240807,아이엔지홈  알렉스 1200 높은수납장 ALEX 화이트 화이트 ,1737240807,14,0,"155,490",서랍장,12,1
98,98,98,301,http://gdimg.gmarket.co.kr/999353294/still/600?ver=1585181906,http://item.gmarket.co.kr/Item?goodscode=999353294,철제캐비넷 수납장 서랍장 철재 다용도 미니 ,999353294,14,0,"84,900",서랍장,12,1
99,99,99,302,http://gdimg.gmarket.co.kr/1523609054/still/600?ver=1610511711,http://item.gmarket.co.kr/Item?goodscode=1523609054,MF 메탈 철제 수납 선반 600 4단 + 고리증정 ,1523609054,716,0,"29,900",선반,12,1
100,100,100,302,http://gdimg.gmarket.co.kr/1401004224/still/600?ver=1592205843,http://item.gmarket.co.kr/Item?goodscode=1401004224,다용도 원목 철제 수납 선반 미니 3단 4단 선반장 ,1401004224,143,0,"33,900",선반,12,1
101,101,101,302,http://gdimg.gmarket.co.kr/1738149027/still/600?ver=1602137602,http://item.gmarket.co.kr/Item?goodscode=1738149027,블랙스틸 인테리어 3단 선반장 YS506 ,1738149027,0,0,"58,080",선반,12,1
102,102,102,302,http://gdimg.gmarket.co.kr/1776476465/still/600?ver=1585273899,http://item.gmarket.co.kr/Item?goodscode=1776476465,이케아 PLATSA 플랏사 오픈 선반유닛80x40x60/선반장 ,1776476465,0,0,"39,800",선반,12,1
103,103,103,302,http://gdimg.gmarket.co.kr/1205730505/still/600?ver=1618810081,http://item.gmarket.co.kr/Item?goodscode=1205730505,위더스 모비선반 A형 단독형 ,1205730505,10,0,"65,520",선반,12,1
104,104,104,302,http://gdimg.gmarket.co.kr/809305167/still/600?ver=1623031217,http://item.gmarket.co.kr/Item?goodscode=809305167,원목 접이식 코너 선반/ 벤트리(리빙) ,809305167,9,0,"36,900",선반,12,1
105,105,105,303,http://gdimg.gmarket.co.kr/400849120/still/600?ver=1622505078,http://item.gmarket.co.kr/Item?goodscode=400849120,시크 렌지대 오리지널/ 데코라인 ,400849120,36,0,"87,220",렌지대,12,1
106,106,106,303,http://gdimg.gmarket.co.kr/962761921/still/600?ver=1624012199,http://item.gmarket.co.kr/Item?goodscode=962761921,레이저 1800 LPM하이그로시 식탁렌지대/ 동서가구 ,962761921,11,0,"126,420",렌지대,12,1
107,107,107,303,http://gdimg.gmarket.co.kr/838398417/still/600?ver=1624266182,http://item.gmarket.co.kr/Item?goodscode=838398417,엘레아 로이 1800 접이식 식탁 렌지대 ,838398417,2,0,"172,900",렌지대,12,1
108,108,108,303,http://gdimg.gmarket.co.kr/629345938/still/600?ver=1623824810,http://item.gmarket.co.kr/Item?goodscode=629345938,머그 아일랜드 식탁 (의자 미포함) ,629345938,45,0,"214,960",렌지대,12,1
109,109,109,303,http://gdimg.gmarket.co.kr/2089565514/still/600?ver=1618384862,http://item.gmarket.co.kr/Item?goodscode=2089565514,아일랜드수납장 서랍장전자렌지선반 홈 바테이블 -밀란 ,2089565514,14,0,"58,610",렌지대,12,1
110,110,110,303,http://gdimg.gmarket.co.kr/1436520797/still/600?ver=1569569129,http://item.gmarket.co.kr/Item?goodscode=1436520797,헤르본 1200렌지대겸식탁세트 ,1436520797,2,0,"135,000",렌지대,12,1
111,111,111,30401,http://gdimg.gmarket.co.kr/838553335/still/600?ver=1624415821,http://item.gmarket.co.kr/Item?goodscode=838553335,샘베딩 스테디 옷장 80cm (높이194cm) 3단서랍형 ,838553335,227,0,"247,420",옷장,12,1
112,112,112,30401,http://gdimg.gmarket.co.kr/566443411/still/600?ver=1596164503,http://item.gmarket.co.kr/Item?goodscode=566443411,나비 긴문장 (양복장/이불장) 내부선택 옷장 원룸가구 ,566443411,363,0,"64,900",옷장,12,1
113,113,113,30401,http://gdimg.gmarket.co.kr/1680520407/still/600?ver=1623821640,http://item.gmarket.co.kr/Item?goodscode=1680520407,도어오픈형 비키니옷장 자취 원룸 행거 여닫이 87 ,1680520407,79,0,"41,060",옷장,12,1
114,114,114,30401,http://gdimg.gmarket.co.kr/699638467/still/600?ver=1617001230,http://item.gmarket.co.kr/Item?goodscode=699638467,(초특가) 루나 400 800 옷장 모음전/장롱/수납장 ,699638467,549,0,"75,900",옷장,12,1
115,115,115,30401,http://gdimg.gmarket.co.kr/1403784185/still/600?ver=1532332866,http://item.gmarket.co.kr/Item?goodscode=1403784185,이음1600장롱세트CM (3서랍옷장+거울옷장/이불장) ,1403784185,154,0,"169,000",옷장,12,1
116,116,116,30402,http://gdimg.gmarket.co.kr/1199917327/still/600?ver=1565151999,http://item.gmarket.co.kr/Item?goodscode=1199917327,왕자뉴이동식조절선반행거(327)옷걸이 공간활용만점 ,1199917327,"1,729",0,"18,530",행거,12,1
117,117,117,30402,http://gdimg.gmarket.co.kr/1699439124/still/600?ver=1572932312,http://item.gmarket.co.kr/Item?goodscode=1699439124,하이라인 행거 H2200 / 이동식행거 옷걸이행거 스탠드 ,1699439124,"1,252",0,"19,710",행거,12,1
118,118,118,30402,http://gdimg.gmarket.co.kr/1706929431/still/600?ver=1574152118,http://item.gmarket.co.kr/Item?goodscode=1706929431,OMT 철재 2단 수납 선반  옷걸이 스탠드 행거 OR-L3 ,1706929431,111,0,"17,400",행거,12,1
119,119,119,30402,http://gdimg.gmarket.co.kr/1873136412/still/600?ver=1615346828,http://item.gmarket.co.kr/Item?goodscode=1873136412,아이리스 튼튼 모던 선반 행거 ,1873136412,114,0,"64,900",행거,12,1
120,120,120,30402,http://gdimg.gmarket.co.kr/1446257305/still/600?ver=1596675037,http://item.gmarket.co.kr/Item?goodscode=1446257305,KM-T6330 스틸 수납행거(선반형)/ 수납선반/ 수납장 ,1446257305,213,0,"48,900",행거,12,1
121,121,121,30402,http://gdimg.gmarket.co.kr/1652756455/still/600?ver=1611731450,http://item.gmarket.co.kr/Item?goodscode=1652756455,아이리스 선반 디자인행거 스타일행거 옷걸이 PI-B1 ,1652756455,203,0,"34,900",행거,12,1
122,122,122,30402,http://gdimg.gmarket.co.kr/1957971564/still/600?ver=1612166526,http://item.gmarket.co.kr/Item?goodscode=1957971564,철제 수납 선반 겸용 거실 스탠드 옷걸이 행거 OHG-B1 ,1957971564,205,0,"17,900",행거,12,1
123,123,123,30402,http://gdimg.gmarket.co.kr/1947329800/still/600?ver=1619350074,http://item.gmarket.co.kr/Item?goodscode=1947329800,예다움 원목 사다리 행거 우드 코트랙 사다리옷걸이 ,1947329800,5,0,"34,330",행거,12,1
124,124,124,401,http://gdimg.gmarket.co.kr/830459897/still/600?ver=1562652573,http://item.gmarket.co.kr/Item?goodscode=830459897,바오 1인용 컴퓨터책상 학생 일자형 좌식책상무료배송 ,830459897,"2,978",0,"24,900",책상,12,1
125,125,125,401,http://gdimg.gmarket.co.kr/615988908/still/600?ver=1623829807,http://item.gmarket.co.kr/Item?goodscode=615988908,스카겐 데스크/ 오투 ,615988908,1,0,"293,020",책상,12,1
126,126,126,401,http://gdimg.gmarket.co.kr/1781095158/still/600?ver=1619101402,http://item.gmarket.co.kr/Item?goodscode=1781095158,(현대Hmall) 오크빌 오던원목책상1200 ,1781095158,5,0,"122,400",책상,12,1
127,127,127,401,http://gdimg.gmarket.co.kr/2125160253/still/600?ver=1622187394,http://item.gmarket.co.kr/Item?goodscode=2125160253,KUBO 철제 책상 ,2125160253,0,0,"42,900",책상,12,1
128,128,128,401,http://gdimg.gmarket.co.kr/1482145229/still/600?ver=1617959746,http://item.gmarket.co.kr/Item?goodscode=1482145229,거북목예방 일자목예방 높이조절 스탠딩테이블 책상 12 ,1482145229,287,0,"46,410",책상,12,1
129,129,129,401,http://gdimg.gmarket.co.kr/1670556223/still/600?ver=1623824977,http://item.gmarket.co.kr/Item?goodscode=1670556223,티오 일반 책상세트 5단 120cm ,1670556223,437,0,"314,920",책상,12,1
130,130,130,401,http://gdimg.gmarket.co.kr/1855320106/still/600?ver=1617353557,http://item.gmarket.co.kr/Item?goodscode=1855320106,루시 선반형 책상 1000 컴퓨터책상 철제책상 학생책상 ,1855320106,101,0,"43,420",책상,12,1
131,131,131,401,http://gdimg.gmarket.co.kr/634405821/still/600?ver=1615955296,http://item.gmarket.co.kr/Item?goodscode=634405821,입좌식 겸용 책상 컴퓨터책상 좌식책상 ,634405821,41,0,"67,000",책상,12,1
132,132,132,40201,http://gdimg.gmarket.co.kr/1130599928/still/600?ver=1623385684,http://item.gmarket.co.kr/Item?goodscode=1130599928,A무료반품 사무실 사무용 학생 공부 컴퓨터 책상의자 ,1130599928,"2,574",0,"33,480",책상의자,12,1
133,133,133,40201,http://gdimg.gmarket.co.kr/214407000/still/600?ver=1619163557,http://item.gmarket.co.kr/Item?goodscode=214407000,누적판매 1위 컴퓨터/책상/학생/사무용의자 ,214407000,"4,209",0,"34,200",책상의자,12,1
134,134,134,40201,http://gdimg.gmarket.co.kr/681201111/still/600?ver=1585190948,http://item.gmarket.co.kr/Item?goodscode=681201111,의자 컴퓨터 사무용 PC방 게이밍 책상 학생 중역 게임 ,681201111,710,0,"52,940",책상의자,12,1
135,135,135,40201,http://gdimg.gmarket.co.kr/1620297481/still/600?ver=1559701352,http://item.gmarket.co.kr/Item?goodscode=1620297481,에펠 의자 회전형 책상의자 카페의자 인테리어의자 ,1620297481,47,0,"39,900",책상의자,12,1
136,136,136,40201,http://gdimg.gmarket.co.kr/833608598/still/600?ver=1623736759,http://item.gmarket.co.kr/Item?goodscode=833608598,Q1 메쉬의자 컴퓨터의자 책상의자 사무용의자 본사직영 ,833608598,411,0,"162,510",책상의자,12,1
137,137,137,40201,http://gdimg.gmarket.co.kr/910083845/still/600?ver=1624519705,http://item.gmarket.co.kr/Item?goodscode=910083845,Best seller 퓨어 화이트프레임 책상의자 10년 보증 ,910083845,655,0,"139,000",책상의자,12,1
